locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T21:45:00+00:00,2021-01-14,pm10,69,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T20:45:00+00:00,2021-01-14,pm10,75,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T20:15:00+00:00,2021-01-14,pm10,97,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T19:30:00+00:00,2021-01-14,pm10,102.67,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T18:45:00+00:00,2021-01-14,pm10,148,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T18:30:00+00:00,2021-01-14,pm10,151.89,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T18:15:00+00:00,2021-01-14,pm10,183,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T17:30:00+00:00,2021-01-14,pm10,179.44,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T16:45:00+00:00,2021-01-14,pm10,151,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T16:15:00+00:00,2021-01-14,pm10,176,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T15:15:00+00:00,2021-01-14,pm10,115,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T14:45:00+00:00,2021-01-14,pm10,115,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T14:15:00+00:00,2021-01-14,pm10,93,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T08:45:00+00:00,2021-01-14,pm10,55,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T08:00:00+00:00,2021-01-14,pm10,54,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T07:15:00+00:00,2021-01-14,pm10,52,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T07:00:00+00:00,2021-01-14,pm10,52,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T06:45:00+00:00,2021-01-14,pm10,52,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T06:30:00+00:00,2021-01-14,pm10,51.22,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T06:15:00+00:00,2021-01-14,pm10,45,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T04:45:00+00:00,2021-01-14,pm10,54,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T04:15:00+00:00,2021-01-14,pm10,75,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T02:45:00+00:00,2021-01-14,pm10,72,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T02:30:00+00:00,2021-01-14,pm10,71.56,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T02:15:00+00:00,2021-01-14,pm10,68,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T02:00:00+00:00,2021-01-14,pm10,68,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T01:45:00+00:00,2021-01-14,pm10,68,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T01:15:00+00:00,2021-01-14,pm10,70,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T00:45:00+00:00,2021-01-14,pm10,70,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T00:15:00+00:00,2021-01-14,pm10,80,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-14T00:00:00+00:00,2021-01-14,pm10,80,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T23:45:00+00:00,2021-01-13,pm10,80,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T23:30:00+00:00,2021-01-13,pm10,80.44,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T23:15:00+00:00,2021-01-13,pm10,84,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T22:45:00+00:00,2021-01-13,pm10,84,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T22:30:00+00:00,2021-01-13,pm10,82.53,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T22:15:00+00:00,2021-01-13,pm10,72,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T21:30:00+00:00,2021-01-13,pm10,72.73,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T21:15:00+00:00,2021-01-13,pm10,78,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-13T20:00:00+00:00,2021-01-13,pm10,74,µg/m³,15.34763,76.181767
